time,acceleration,velocity_x
0.145,-0.12281282374876111,-0.006597527748808499
0.146,1.0875335309743521,-0.006115167395195704
0.147,0.15927398552484434,-0.0054917636369461054
0.148,0.3920849328078908,-0.005216084177779738
0.149,0.42076543337135874,-0.004809658994690114
0.15,0.4383359428639169,-0.004380108306572476
0.151,-0.2617725266840568,-0.004291826598482546
0.152,1.2469492963886346,-0.0037992382136302566
0.153,1.0160191773064484,-0.002667753976782715
0.154,-0.7679890719353663,-0.002543738924097174
0.155,-1.2473255393288736,-0.003551396229729294
0.156,0.9663132373127394,-0.003691902380737361
0.157,1.315648114749462,-0.0025509217047062598
0.158,0.5413674544417207,-0.0016224139201106683
0.159,0.015782318838364805,-0.0013438390334706255
0.16,0.052164898242531114,-0.0013098654249301775
0.161,3.3583298776299224,0.00039538196300604924
0.162,0.22561579555001468,0.0021873547995960177
0.163,0.40827464015825826,0.0025043000174501543
0.164,-0.6828831822513816,0.002366995746403593
0.165,-0.90294246831227,0.0015740829211217673
0.166,-0.8000010444460511,0.0007226111647426067
0.167,-0.6135035030685793,1.5858890985291456e-05
0.168,-0.4467290307030744,-0.0005142573759005354
0.169,-1.5007043806054774,-0.0014879740815548113
0.17,1.4661647538855416,-0.0015052438949147793
0.171,2.4424322193821144,0.0004490545917190487
0.17200000000000001,0.7853930662882633,0.0020629672345542378
0.17300000000000001,-0.4341530648775797,0.00223858723525958
0.17400000000000002,-0.8775332775238227,0.0015827440640588787
0.17500000000000002,-0.5638295209301314,0.0008620626648319016
0.176,0.2674849814503462,0.0007138903950920089
0.177,-1.118904288649525,0.0002881807414924195
0.178,0.2835435261383317,-0.00012949963976317716
0.179,0.20879969777776353,0.00011667197219487047
0.18,-0.5067300112687219,-3.2293184550608706e-05
0.181,-1.1057166309650281,-0.0008385165056674837
0.182,1.7417538749046986,-0.0005204978836976485
0.183,0.8673846684987162,0.0007840713880040589
0.184,-0.7589985103916372,0.0008382644670575983
0.185,-0.009923117783618873,0.00045380365296997027
0.186,-0.12962691677783006,0.0003840286356892458
0.187,-0.9939315502134103,-0.00017775059780637445
0.188,-1.49466982929401,-0.0014220512875600846
0.189,2.4761935615678605,-0.000931289421423159
0.19,0.7749585868984548,0.0006942866528099987
0.191,0.35319934560580685,0.0012583656190621295
0.192,-0.21629854256689673,0.0013268160205815846
0.193,-0.525357607237218,0.0009559879456795272
0.194,-1.1598796355464622,0.00011336932428768708
0.195,0.989492246417899,2.817562972340555e-05
0.196,-1.3838439591475855,-0.0001690002266414377
0.197,0.9886774214438077,-0.0003665834954933267
0.198,1.3291063553021,0.0007923083928796272
0.199,0.4208741536022065,0.0016672986473317804
0.2,1.6164118536666114,0.0026859416509661892
0.201,0.3043313294464232,0.0036463132425227063
0.202,-0.14826485384964888,0.0037243464803210936
0.203,-0.9973875622196253,0.0031515202722864565
0.20400000000000001,-0.910795036841866,0.0021974289727557106
0.20500000000000002,0.15530637518255108,0.0018196846419260531
0.20600000000000002,-0.49934607046138246,0.0016476647942866374
0.20700000000000002,1.8605871066428488,0.0023282853123773703
0.20800000000000002,0.1533686640634946,0.0033352631977305418
0.209,0.7797445626500612,0.0038018198110873194
0.21,-0.5722647640796437,0.003905559710372528
0.211,0.12435134759574532,0.003681603002130579
0.212,-0.6785399597400689,0.003404508696058417
0.213,0.5903057683612317,0.0033603916003689983
0.214,0.8725105456769835,0.0040917997573881055
0.215,1.466071472459413,0.005261090766456303
0.216,0.3616260493858063,0.006174939527378913
0.217,-1.6123070420479466,0.005549599031047843
0.218,0.14228974258194374,0.004814590381314841
0.219,-0.8538561651427162,0.004458807170034456
0.22,-2.4717082093209375,0.002796024982802629
0.221,-0.3226180027298809,0.0013988618767772198
0.222,1.0031010979486046,0.0017391034243865817
0.223,1.6618968302076091,0.003071602388464689
0.224,-0.2801402427642643,0.003762480682186361
0.225,-0.17711728732575527,0.0035338519171413513
0.226,-0.3195909674128442,0.0032854977897720516
0.227,0.394565945222387,0.003322985278676823
0.228,-1.2301701054102674,0.0029051831985828828
0.229,-1.0815890972634823,0.0017493035972460079
0.23,0.14276967353918277,0.001279893885383858
0.231,-1.1930153488995725,0.0007547710477036632
0.232,0.7227998877674692,0.0005196633171376115
0.233,0.04527087618844669,0.0009036986991155695
0.234,-0.03619492264822502,0.0009082366758856803
0.23500000000000001,0.5923318828494827,0.0011863051559863093
0.23600000000000002,-0.14226992539641464,0.0014113361347128433
0.23700000000000002,0.4821928502594663,0.0015812975971443693
0.23800000000000002,1.059870163643395,0.0023523291040958
0.23900000000000002,1.7866356690193503,0.0037755820204271725
0.24,1.3768234855124624,0.005357311597693079
0.241,0.5536820004272855,0.006322564340662954
0.242,0.9062664851035502,0.007052538583428372
0.243,-0.06998181630260879,0.007470680917828843
0.244,-0.4704629331200014,0.007200458543117538
0.245,-1.1201608719732972,0.0064051466405708884
0.246,-0.1145024939596489,0.0057878149576044155
0.247,-1.3681899663852959,0.005046468727431944
0.248,0.3706210616622684,0.004547684275070431
0.249,-0.15868123676449664,0.004653654187519317
0.25,-0.2797811543302037,0.004434422991971968
0.251,-0.08947577185600158,0.0042497945288788655
0.252,-0.3972207937630249,0.004006446246069353
0.253,0.5183509206036165,0.004067011309489648
0.254,-0.33632252476641794,0.0041580255074082475
0.255,-1.8630133880950663,0.003058357550977505
0.256,-0.7058208495106016,0.001773940432174671
0.257,0.07055855704593983,0.00145630928594234
0.258,1.7837443646310194,0.0023834607467808195
0.259,0.5268715082707407,0.0035387686832316994
0.26,0.09350760109405856,0.003848958237914099
0.261,0.4336862718885229,0.00411255517440539
0.262,0.006138950646543196,0.004332467785672923
0.263,-0.6048449817821673,0.004033114770105111
0.264,-0.7984450455030806,0.003331469756462487
0.265,1.7142744715858877,0.0037893844695038904
0.266,0.599908556700821,0.004946475983647245
0.267,-1.3521500942040752,0.004570355214895618
0.268,2.325503655196617,0.005057031995391889
0.269,-0.40098953745299,0.006019289054263703
0.27,0.9023207115339585,0.006269954641304187
0.271,0.9521049019122231,0.007197167448027278
0.272,2.584858686387094,0.008965649242176936
0.273,0.5978633854485085,0.010557010278094737
0.274,1.0431136829361758,0.011377498812287078
0.275,0.29012227738157276,0.012044116792445951
0.276,-0.9781946319354519,0.011700080615169011
0.277,-0.6542152542595848,0.010883875672071493
0.278,0.09882524843323968,0.01060618066915832
0.279,-1.0000780557698408,0.01015555426549002
0.28,-0.09134103541135244,0.009609844719899422
0.281,0.07670234357013649,0.009602525373978814
0.28200000000000003,-1.419692902881735,0.008931030094323014
0.28300000000000003,0.2814600603963206,0.008361913673080307
0.28400000000000003,0.6507120706964631,0.0088279997386267
0.28500000000000003,-1.6835196513212811,0.008311595948314291
0.28600000000000003,0.96953861581706,0.007954605430562181
0.28700000000000003,0.7709245316735919,0.008824837004307508
0.28800000000000003,-1.152799239563859,0.008633899650362375
0.289,0.677703660156123,0.008396351860658508
0.29,1.0428216785529199,0.00925661453001303
0.291,-0.3672328272988139,0.009594408955640083
0.292,0.8216422458107722,0.009821613664896062
0.293,2.1126614198617992,0.011288765497732348
0.294,-0.12835755148321093,0.012280917431921641
0.295,0.15185102899597075,0.01229266417067802
0.296,-0.6193838500253344,0.012058897760163338
0.297,-0.755275137379266,0.011371568266461036
0.298,-0.6637484848785243,0.01066205645533214
0.299,0.060622942163145274,0.01036049368397445
0.3,0.23152795496850903,0.010506569132540278
0.301,0.6966725502987402,0.010970669385173902
0.302,0.06312813480036598,0.011350569727723454
0.303,0.4069723345115756,0.011585619962379425
0.304,0.7230053293780425,0.012150608794324233
0.305,-0.6457337815868442,0.012189244568219832
0.306,1.4239618410830923,0.012578358597967958
0.307,-0.6936432301999111,0.012943517903409548
0.308,0.19161533829668456,0.012692503957457935
0.309,-1.0585422922536203,0.012259040480479468
0.31,0.7458785405941611,0.012102708604649738
0.311,-0.6019184314791884,0.012174688659207225
0.312,0.7295928157519279,0.012238525851343595
0.313,-0.37710343008677777,0.01241477054417617
0.314,-0.02515457398937112,0.012213641542138094
0.315,1.0847304493148513,0.012743429479800833
0.316,0.7819047403498959,0.013676747074633207
0.317,1.282568975866577,0.014708983932741443
0.318,-1.344871480123465,0.014677832680612998
0.319,0.35041611024359703,0.014180604995673064
0.32,-1.2400642980127146,0.013735780901788506
0.321,1.0059085476704237,0.01361870302661736
0.322,0.2855852117748689,0.014264449906340007
0.323,-1.7810827531784919,0.013516701135638196
0.324,-1.7957941860063928,0.011728262666045753
0.325,0.45283272187191864,0.011056781933978516
0.326,0.8420072729919602,0.011704201931410457
0.327,0.30329077778625324,0.012276850956799564
0.328,-0.2482345123074499,0.012304379089538965
0.329,-0.43587943400368123,0.0119623221163834
0.33,-1.5394480196002358,0.010974658389581442
0.331,1.9304952373576825,0.011170181998460165
0.332,-1.3877958143427913,0.01144153170996761
0.333,0.3006575773714784,0.010897962591481954
0.334,1.245832033213432,0.01167120739677441
0.335,-0.4105170793429898,0.01208886487370963
0.336,0.5581734874617729,0.012162693077769023
0.337,-0.8689519865602466,0.012007303828219787
0.338,0.2519159242205752,0.01169878579704995
0.339,0.22576118448026405,0.011937624351400368
0.34,-1.1565577373711664,0.011472226074954916
0.341,0.09946657941887185,0.01094368049597877
0.342,0.7745312083335535,0.011380679389854983
0.343,2.5877659697600546,0.013061827978901788
0.34400000000000003,0.6968107357881078,0.014704116331675869
0.34500000000000003,-0.49609697843078643,0.01480447321035453
0.34600000000000003,-0.08294740837705913,0.014514951016950607
0.34700000000000003,0.16654375682681125,0.014556749191175484
0.34800000000000003,-0.4708721122263227,0.014404585013475728
0.34900000000000003,-0.9728307617941475,0.013682733576465494
0.35000000000000003,0.2085855340561909,0.013300610962596517
0.35100000000000003,-0.5295083411374043,0.013140149559055911
0.352,0.15451298826844548,0.012952651882621432
0.353,-0.4399492956858675,0.012809933728912721
0.354,-2.4696232147498054,0.011355147473694885
0.355,-1.4636629830735959,0.009388504374783184
0.356,-0.979539711344058,0.008166903027574357
0.357,0.03581725015033982,0.0076950417969774984
0.358,-0.8431645732889671,0.007291368135408185
0.359,-0.5137509094757651,0.0066129103940258185
0.36,0.5272648522615743,0.006619667365418723
0.361,-0.19392694578344,0.006786336318657791
0.362,-0.07117475997992274,0.006653785465776109
0.363,-0.08778692497977827,0.006574304623296259
0.364,-0.18898312561617048,0.006435919597998285
0.365,0.615202065594249,0.006649029067987324
0.366,0.6778440366880728,0.007295552119128485
0.367,0.2160750174441017,0.007742511646194572
0.368,-0.2174964078737845,0.007741800950979731
0.369,-0.37349178092123475,0.007446306856582222
0.37,0.8072957345698111,0.00766320883340651
0.371,0.33065072436297493,0.008232182062872902
0.372,0.16796338045465184,0.008481489115281715
0.373,0.42342911022046903,0.008777185360619274
0.374,-0.2909175159685838,0.008843441157745215
0.375,-0.5625425862805703,0.008416711106620636
0.376,1.0998085006183833,0.008685344063789542
0.377,1.7447240961136343,0.010107610362155552
0.378,0.06635779958280194,0.01101315131000377
0.379,-1.3353668189669536,0.010378646800311694
0.38,-1.0770725682501752,0.00917242710670313
0.381,1.5615419779692143,0.00941466181156265
0.382,-0.525121663678038,0.009932871968708238
0.383,0.5188962572966817,0.00992975926551756
0.384,-1.6704023890152586,0.00935400619965827
0.385,-0.8782965317528894,0.008079656739274197
0.386,-0.7398371869817987,0.007270589879906853
0.387,0.5414462125625159,0.007171394392697212
0.388,1.2480653323782058,0.008066150165167572
0.389,1.1600740592292298,0.009270219860971289
0.39,0.423228265010709,0.010061871023091258
0.391,-0.9767696305638894,0.009785100340314669
0.392,-1.461687504177539,0.008565871772943955
0.393,0.023166573665593337,0.00784661130768798
0.394,0.2062867711480624,0.007961337980094808
0.395,0.443771324276472,0.008286367027807075
0.396,-2.1547467952319304,0.007430879292329346
0.397,0.4964182665879771,0.006601715028007369
0.398,-1.1269112400460468,0.006286468541278335
0.399,0.7792554642478671,0.006112640653379245
0.4,1.1784997560590356,0.007091518263532696
0.401,1.4850466651861831,0.008423291474155306
0.402,-0.48582160378324957,0.008922904004856774
0.403,-1.1080384525473845,0.008125973976691457
0.404,0.4660569875489389,0.007804983244192235
0.405,0.2090137305263144,0.008142518603229862
0.406,0.8981544065566462,0.008696102671771342
0.40700000000000003,0.3654499137456401,0.009327904831922485
0.40800000000000003,-0.7770404977682749,0.009122109539911168
0.40900000000000003,-0.28119894414230573,0.008592989818955878
0.41000000000000003,0.046807202118098225,0.008475793947943774
0.41100000000000003,0.17607132498198177,0.008587233211493815
0.41200000000000003,0.4148819391356135,0.008882709843552612
0.41300000000000003,-0.8263066081227999,0.008676997509059018
0.41400000000000003,1.1731812593471802,0.008850434834671208
0.41500000000000004,0.42032102413790545,0.009647185976413751
0.41600000000000004,-0.24758235829370345,0.009733555309335852
0.417,0.6978065750001006,0.009958667417689051
0.418,-1.2075264737889522,0.009703807468294625
0.419,0.2779874074886574,0.009239037935144478
0.42,-0.7673786762379791,0.008994342300769818
0.421,0.42267342404060315,0.00882198967467113
0.422,-0.47352631082460883,0.008796563231279128
0.423,-0.7349227492716411,0.008192338701231004
0.424,0.07406890859129688,0.007861911780890832
0.425,1.0774662334673986,0.008437679351920179
0.426,1.2651416999208493,0.009608983318614301
0.427,1.855360712590467,0.011169234524869958
0.428,0.23559586848347686,0.01221471281540693
0.429,0.6730136073143557,0.012669017553305847
0.43,0.8482380966231302,0.01342964340527459
0.431,0.7381359541514707,0.01422283043066189
0.432,-1.5061458243931067,0.013838825495541072
0.433,0.051600859505157824,0.013111553013097098
0.434,-0.7337118106114012,0.012770497537543975
0.435,0.6032208287028897,0.012705252046589718
0.436,-0.7550381882718215,0.012629343366805252
0.437,-0.8558902960271003,0.011823879124655792
0.438,0.8678281406088197,0.011829848046946652
0.439,-0.8768998386281205,0.011825312197937001
0.44,0.9175164227525744,0.01184562048999923
0.441,1.646175975201146,0.01312746668897609
0.442,-0.8012875062697064,0.01354991092344181
0.443,0.6270536148864218,0.013462793977750166
0.444,0.09454634427048346,0.01382359395732862
0.445,-0.4423696052995953,0.013649682326814063
0.446,-1.3993359098891278,0.012728829569219701
0.447,0.13773980942519007,0.012098031518987733
0.448,2.2212651480556724,0.013277533997728165
0.449,0.7723279734099344,0.014774330558460969
0.45,0.8785877068016678,0.015599788398566771
0.451,-1.5923371718212016,0.015242913666057005
0.452,1.9733944097427374,0.015433442285017772
0.453,1.1965357222409418,0.01701840735100961
0.454,0.39820378210856355,0.017815777103184362
0.455,-0.40657072003079925,0.017811593634223244
0.456,0.07692612278421342,0.01764677133559995
0.457,1.5868112000779686,0.01847863999703104
0.458,-2.360993454411666,0.01809154886986419
0.459,-0.5898555472120205,0.016616124369052347
0.46,0.4369514968834063,0.01653967234388804
0.461,-1.8496297182055548,0.015833333233226967
0.462,2.0622819739995797,0.01593965936112398
0.463,-0.4583333435830853,0.01674163367633223
0.464,1.6038123411378502,0.017314373175109612
0.465,-0.1344032611878689,0.018049077715084603
0.466,-0.1039790224034503,0.017929886573288943
0.467,-0.48361413793490177,0.017636089993119768
0.468,0.8969118643475883,0.01784273885632611
0.46900000000000003,1.4508673795093183,0.019016628478254565
0.47000000000000003,-0.6858820929230544,0.019399121121547697
0.47100000000000003,-0.6872622764904687,0.018712548936840934
0.47200000000000003,-0.6088378091243005,0.018064498894033547
0.47300000000000003,-0.31681577377858805,0.0176016721025821
0.47400000000000003,-0.23149924375791417,0.01732751459381385
0.47500000000000003,0.7644579555997577,0.017593993949734772
0.47600000000000003,-0.1827089280613402,0.01788486846350398
0.47700000000000004,0.9831695946429292,0.018285098796794776
0.47800000000000004,-0.8548538281607,0.01834925668003589
0.47900000000000004,-0.08450100806222391,0.017879579261924426
0.48,1.2549639541211601,0.018464810734953895
0.481,-0.8618918673942093,0.01866134677831737
0.482,-1.3173364671404009,0.017571732611050068
0.483,-0.21673272030673346,0.0168046980173265
0.484,-0.4739371362785513,0.016459363089033858
0.485,-0.8470121630311406,0.015798888439379013
0.486,0.4650034349230975,0.01560788407532499
0.487,-0.5012034042017788,0.01558978409068565
0.488,-0.49287962065531027,0.015092742578257106
0.489,-1.0794955963604014,0.01430655496974925
0.49,-0.2784123438967866,0.013627600999620655
0.491,1.0296000315744192,0.01400319484345947
0.492,0.776379604145059,0.014906184661319209
0.493,0.9035394770451232,0.015746144201914298
0.494,0.6247842727021474,0.016510306076787933
0.495,1.631715239183137,0.017638555832730576
0.496,0.7005922226394495,0.01880470956364187
0.497,-0.9049499590240899,0.018702530695449547
0.498,1.6841365311633218,0.019092123981519164
0.499,0.8809852401765208,0.020374684867189085
0.5,0.7381265172061818,0.021184240745880434
0.501,-0.7277630746114566,0.021189422467177796
0.502,1.3545301095657645,0.02150280598465495
0.503,0.06262475633017288,0.022211383417602922
0.504,0.7874278593127362,0.02263640972542438
0.505,-0.8408243886845685,0.022609711460738466
0.506,0.3650156097515914,0.02237180707127198
0.507,1.4460358066077703,0.02327733277945166
0.508,1.1296238531509146,0.024565162609331004
0.509,0.4444818293244453,0.025352215450568684
0.51,0.6782365873218809,0.025913574658891846
0.511,0.33359572005683363,0.026419490812581204
0.512,-0.9676654590090685,0.026102455943105087
0.513,0.9821611430639289,0.02610970378513252
0.514,-1.0158110974794372,0.026092878807924765
0.515,-0.049607468922233645,0.025560169524723928
0.516,1.1245387615601337,0.02609763517104288
0.517,-0.2556191579439123,0.02653209497285099
0.518,2.034884524767002,0.027421727656262534
0.519,0.02962248608283302,0.02845398116168745
0.52,0.31779042678193764,0.028627687618119835
0.521,-0.5538006586697841,0.02850968250217591
0.522,-1.5089221595423057,0.027478321093069864
0.523,-1.6111451260274496,0.025918287450284988
0.524,-0.22915380245803338,0.024998137986042248
0.525,-0.16493052245024423,0.02480109582358811
0.526,-0.24715022872896,0.024595055447998507
0.527,-0.44532760562187035,0.024248816530823093
0.528,-0.5161961661256427,0.023768054644949337
0.529,-1.4731773370736414,0.022773367893349696
0.53,-0.6010341465556924,0.02173626215153503
0.531,-0.08597018789782038,0.021392759984308275
0.532,-1.1683874542359898,0.02076558116324137
0.533,0.6246301359388627,0.020493702504092808
0.534,0.6749042532437807,0.021143469698684133
0.535,0.9745980318079945,0.021968220841210022
0.536,-0.17036428841574408,0.022370337712906148
0.537,1.1558972990339174,0.022863104218215236
0.538,1.3430708554544153,0.024112588295459404
0.539,-0.37294193132914105,0.024597652757522043
0.54,0.0387695874444811,0.024430566585579714
0.541,-0.4797884135689679,0.024210057172517473
0.542,1.6928686266513704,0.024816597279058675
0.543,0.38988785879946986,0.025857975521784093
0.544,-0.07839484519145896,0.026013722028588097
0.545,0.4035018360388332,0.026176275524011784
0.546,-2.0462647649846986,0.025354894059538852
0.547,-0.019033675915629242,0.024322244839088687
0.548,0.4266314953884939,0.024526043748825117
0.549,-1.5049545955477797,0.023986882198745473
0.55,1.898955050081093,0.02418388242601213
0.551,0.710652822503557,0.025488686362304454
0.552,-0.06492245412695154,0.025811551546492756
0.553,-1.1400297928639018,0.02520907542299733
0.554,-0.3407939635019769,0.02446866354481439
0.555,0.0887630414865196,0.02434264808380666
0.556,-0.4805013543182374,0.024146778927390804
0.557,1.0562514997701882,0.02443465400011678
0.558,1.0563646822879005,0.025490962091145826
0.559,2.0530367825121476,0.027045662823545848
0.56,0.4568858517466791,0.02830062414067526
0.561,0.40179354419980673,0.028729963838648502
0.562,-1.2852917322869668,0.028288214744604922
0.5630000000000001,0.009865646742837563,0.027650501701832857
0.5640000000000001,1.0160540812142123,0.02816346156581138
0.5650000000000001,1.552586804524607,0.02944778200868079
0.5660000000000001,1.1013562606509366,0.030774753541268563
0.5670000000000001,2.0345363732679984,0.03234269985822803
0.5680000000000001,-0.34501122964565534,0.03318746243003921
0.5690000000000001,-1.0200973158958693,0.03250490815726845
0.5700000000000001,-0.6692838404938697,0.03166021757907358
0.5710000000000001,1.0234524121110216,0.03183730186488215
0.5720000000000001,-0.8849985258104899,0.031906528808032415
0.5730000000000001,-0.2527249941344743,0.03133766704805993
0.5740000000000001,0.2904600139679006,0.03135653455797664
0.5750000000000001,0.7296990569266475,0.031866614093423916
0.5760000000000001,0.21749090354801723,0.032340209073661245
0.577,-0.678766446957492,0.032109571301956505
0.578,-0.12775213386019038,0.03170631201154766
0.579,-0.5943886090766217,0.03134524164007925
0.58,-1.1949663514539137,0.03045056415981398
0.581,0.037369277933178506,0.029871765623053614
0.582,-1.0006170212215342,0.029390141751409436
0.583,-1.3454517727997117,0.028217107354398814
0.584,-1.0223691575814815,0.027033196889208216
0.585,-0.8074624522872635,0.02611828108427384
0.586,-0.48273927146039675,0.02547318022240001
0.587,1.858723463915949,0.026161172318627784
0.588,-0.5600157694099357,0.02681052616588079
0.589,-0.06664147697675644,0.026497197542687444
0.59,-1.0765308686385815,0.025925611369879774
0.591,0.3706531499504263,0.025572672510535695
